Format,Type,team_name,player_id,player_name,average_pts,average_minutes,overall_average_ppp,element_name,percentage_of_time,type_ppp,field_goal_percentage
Offensive,Strength,CornellCollege,53,Cody_Carter,2.615384615,11,0.733,Cut,0.017,2,1
Offensive,Strength,CornellCollege,53,Cody_Carter,2.615384615,11,0.733,Offensive Rebounds (put backs),0.033,1,0
Offensive,Strength,CornellCollege,53,Cody_Carter,2.615384615,11,0.733,Post-Up,0.033,1,1
Offensive,Strength,CornellCollege,53,Cody_Carter,2.615384615,11,0.733,Spot Up,0.417,0.84,0.318
Offensive,Strength,UWPlatteville,253,Clay_Gerds,7.896551724,25.37931034,1.019,P&R Roll Man,0.051,1.091,0.6
Offensive,Strength,UWPlatteville,253,Clay_Gerds,7.896551724,25.37931034,1.019,Offensive Rebounds (put backs),0.194,1.262,0.636
Offensive,Strength,UWPlatteville,253,Clay_Gerds,7.896551724,25.37931034,1.019,Cut,0.227,1.224,0.675
Offensive,Strength,UWPlatteville,253,Clay_Gerds,7.896551724,25.37931034,1.019,Transition,0.056,1.167,0.636
Offensive,Strength,GustavusAdolphus,302,CJ_Woda,2.476190476,9.238095238,0.675,Cut,0.208,0.938,0.462
Offensive,Strength,GustavusAdolphus,302,CJ_Woda,2.476190476,9.238095238,0.675,Transition,0.182,1.143,0.778
Offensive,Strength,GustavusAdolphus,302,CJ_Woda,2.476190476,9.238095238,0.675,P&R Roll Man,0.013,3,1
Offensive,Strength,OlivetCollege,273,Chase_Brocker,5.642857143,15.10714286,0.981,Hand Off,0.088,1.071,0.273
Offensive,Strength,OlivetCollege,273,Chase_Brocker,5.642857143,15.10714286,0.981,Transition,0.195,1.258,0.647
Offensive,Strength,OlivetCollege,273,Chase_Brocker,5.642857143,15.10714286,0.981,Spot Up,0.409,1.046,0.386
Offensive,Strength,OlivetCollege,273,Chase_Brocker,5.642857143,15.10714286,0.981,Isolation,0.025,1,0.667
Offensive,Strength,GustavusAdolphus,301,Charlie_Krambeer,2.263157895,11.05263158,0.878,Spot Up,0.531,1.115,0.455
Offensive,Strength,GustavusAdolphus,301,Charlie_Krambeer,2.263157895,11.05263158,0.878,Transition,0.143,1.286,0.75
Offensive,Strength,Kalamazoo,217,Charlie_Carson,1.764705882,5.705882353,0.714,Spot Up,0.524,0.909,0.316
Offensive,Strength,Kalamazoo,217,Charlie_Carson,1.764705882,5.705882353,0.714,Cut,0.071,1.333,0.667
Offensive,Strength,Rose-Hulman,284,Charlie_Aimone,11.81481481,25,1.051,Spot Up,0.247,1.154,0.431
Offensive,Strength,Rose-Hulman,284,Charlie_Aimone,11.81481481,25,1.051,Off Screen,0.206,1.169,0.474
Offensive,Strength,Rose-Hulman,284,Charlie_Aimone,11.81481481,25,1.051,Hand Off,0.041,1.154,0.455
Offensive,Strength,Rose-Hulman,284,Charlie_Aimone,11.81481481,25,1.051,Transition,0.104,1.364,0.714
Offensive,Strength,Roosevelt,170,Chandler_Fuzak,6.3,13,1.105,Spot Up,0.158,1.519,0.583
Offensive,Strength,Roosevelt,170,Chandler_Fuzak,6.3,13,1.105,Cut,0.181,1.129,0.615
Offensive,Strength,Roosevelt,170,Chandler_Fuzak,6.3,13,1.105,P&R Roll Man,0.129,1.5,0.667
Offensive,Strength,Roosevelt,170,Chandler_Fuzak,6.3,13,1.105,Transition,0.047,2.25,1
Offensive,Strength,Roosevelt,170,Chandler_Fuzak,6.3,13,1.105,Off Screen,0.076,1.385,0.5
Offensive,Strength,Roosevelt,170,Chandler_Fuzak,6.3,13,1.105,Offensive Rebounds (put backs),0.047,1.5,0.714
Offensive,Strength,UWPlatteville,252,Carter_Voelker,10.20689655,28.89655172,1.014,Hand Off,0.034,1.3,0.556
Offensive,Strength,UWPlatteville,252,Carter_Voelker,10.20689655,28.89655172,1.014,Spot Up,0.271,1.19,0.42
Offensive,Strength,UWPlatteville,252,Carter_Voelker,10.20689655,28.89655172,1.014,Cut,0.045,1.462,0.8
Offensive,Strength,UWPlatteville,252,Carter_Voelker,10.20689655,28.89655172,1.014,Transition,0.179,1.288,0.548
Offensive,Strength,Roosevelt,169,Carson_Hughes,8.909090909,24.03030303,0.933,P&R Roll Man,0.006,2.5,1
Offensive,Strength,Roosevelt,169,Carson_Hughes,8.909090909,24.03030303,0.933,Transition,0.17,1.151,0.478
Offensive,Strength,Roosevelt,169,Carson_Hughes,8.909090909,24.03030303,0.933,Off Screen,0.173,0.944,0.396
Offensive,Strength,Roosevelt,169,Carson_Hughes,8.909090909,24.03030303,0.933,Spot Up,0.285,1.135,0.405
Offensive,Strength,EastWest,87,Carl_Moore,12.46666667,25.66666667,0.72,Transition,0.197,0.979,0.4
Offensive,Strength,EastWest,87,Carl_Moore,12.46666667,25.66666667,0.72,Off Screen,0.05,1.25,0.5
Offensive,Strength,EastWest,87,Carl_Moore,12.46666667,25.66666667,0.72,Post-Up,0.205,0.878,0.472
Offensive,Strength,EastWest,87,Carl_Moore,12.46666667,25.66666667,0.72,Cut,0.021,0.8,0.5
Offensive,Strength,NorthPark,233,Cardell_Simmons,1.25,5.5,0.357,Isolation,0.143,0.5,0
Offensive,Strength,NorthPark,233,Cardell_Simmons,1.25,5.5,0.357,Transition,0.214,0.667,0
Offensive,Strength,NorthPark,233,Cardell_Simmons,1.25,5.5,0.357,Spot Up,0.214,0.667,0
Offensive,Strength,IllinoisTech,317,Capriest_Gardner,3.470588235,15.47058824,0.67,Cut,0.102,0.889,0.5
Offensive,Strength,IllinoisTech,317,Capriest_Gardner,3.470588235,15.47058824,0.67,Transition,0.17,0.867,0.6
Offensive,Strength,IllinoisTech,317,Capriest_Gardner,3.470588235,15.47058824,0.67,Offensive Rebounds (put backs),0.114,0.7,0.333
Offensive,Strength,IllinoisTech,317,Capriest_Gardner,3.470588235,15.47058824,0.67,Post-Up,0.159,0.786,0.385
Offensive,Strength,IllinoisTech,316,Calvin_Schmitz,2.111111111,10.11111111,0.633,Transition,0.167,0.7,0.4
Offensive,Strength,IllinoisTech,316,Calvin_Schmitz,2.111111111,10.11111111,0.633,Off Screen,0.083,1.2,0.4
Offensive,Strength,IllinoisTech,316,Calvin_Schmitz,2.111111111,10.11111111,0.633,Offensive Rebounds (put backs),0.05,0.667,0.5
Offensive,Strength,IllinoisTech,316,Calvin_Schmitz,2.111111111,10.11111111,0.633,P&R Ball Handler,0.083,1.6,0.8
Offensive,Strength,Albion,5,Caden_Ebeling,5.48,14.84,0.792,Transition,0.071,1.077,0.455
Offensive,Strength,Albion,5,Caden_Ebeling,5.48,14.84,0.792,Offensive Rebounds (put backs),0.142,1.115,0.474
Offensive,Strength,Albion,5,Caden_Ebeling,5.48,14.84,0.792,Cut,0.131,1.25,0.609
Offensive,Strength,WheatonIL,199,Cade_Alioth,1.5,7.045454545,1.32,Transition,0.16,1.75,0.75
Offensive,Strength,WheatonIL,199,Cade_Alioth,1.5,7.045454545,1.32,Cut,0.2,2,1
Offensive,Strength,WheatonIL,199,Cade_Alioth,1.5,7.045454545,1.32,Offensive Rebounds (put backs),0.24,1.333,0.667
Offensive,Strength,WheatonIL,199,Cade_Alioth,1.5,7.045454545,1.32,Spot Up,0.12,1.667,0.667
Offensive,Strength,Knox,122,Bryce_Wilkinson,3.75,9.375,0.921,Spot Up,0.254,1.312,0.5
Offensive,Strength,Knox,122,Bryce_Wilkinson,3.75,9.375,0.921,Off Screen,0.159,1.4,0.5
Offensive,Strength,Knox,122,Bryce_Wilkinson,3.75,9.375,0.921,P&R Ball Handler,0.048,1,1
Offensive,Strength,Knox,122,Bryce_Wilkinson,3.75,9.375,0.921,Offensive Rebounds (put backs),0.063,1,1
Offensive,Strength,Fontbonne,102,Brian_Wacha,0.6,2,1.5,Spot Up,0.5,3,1
Offensive,Strength,MSOE,152,Brian_Dorn,2.307692308,10.96153846,0.723,Cut,0.108,1.222,0.625
Offensive,Strength,MSOE,152,Brian_Dorn,2.307692308,10.96153846,0.723,P&R Ball Handler,0.241,0.95,0.6
Offensive,Strength,MSOE,152,Brian_Dorn,2.307692308,10.96153846,0.723,Isolation,0.024,1,0.5
Offensive,Strength,MSOE,152,Brian_Dorn,2.307692308,10.96153846,0.723,Transition,0.169,1,0.75
Offensive,Strength,EastWest,86,Brian_Ashberry,5,12.15384615,0.625,Post-Up,0.087,0.667,0.333
Offensive,Strength,EastWest,86,Brian_Ashberry,5,12.15384615,0.625,Cut,0.202,0.762,0.5
Offensive,Strength,EastWest,86,Brian_Ashberry,5,12.15384615,0.625,Miscellaneous,0.077,0.75,1
Offensive,Strength,EastWest,86,Brian_Ashberry,5,12.15384615,0.625,Transition,0.26,0.815,0.45
Offensive,Strength,IllinoisTech,314,Brett_Ott,0.7,3.9,0.438,Off Screen,0.188,1,0.5
Offensive,Strength,Carthage,20,Brett_Czerak,1.333333333,4.333333333,0.667,Off Screen,0.333,1,0.5
Offensive,Strength,OlivetCollege,272,Brent_Davis,0.285714286,4.142857143,0.583,Cut,0.083,2,1
Offensive,Strength,OlivetCollege,272,Brent_Davis,0.285714286,4.142857143,0.583,Transition,0.25,1.667,0.667
Offensive,Strength,Kalamazoo,216,Brennen_Buszka,1.772727273,11.86363636,0.588,Cut,0.088,1,1
Offensive,Strength,Kalamazoo,216,Brennen_Buszka,1.772727273,11.86363636,0.588,Offensive Rebounds (put backs),0.147,1,0.4
Offensive,Strength,Kalamazoo,216,Brennen_Buszka,1.772727273,11.86363636,0.588,Spot Up,0.294,0.75,0.571
Offensive,Strength,GustavusAdolphus,300,Brandon_Snoberger,4.842105263,12.94736842,0.958,Transition,0.073,1.571,1
Offensive,Strength,GustavusAdolphus,300,Brandon_Snoberger,4.842105263,12.94736842,0.958,Off Screen,0.083,1,0.571
Offensive,Strength,GustavusAdolphus,300,Brandon_Snoberger,4.842105263,12.94736842,0.958,P&R Roll Man,0.01,2,1
Offensive,Strength,GustavusAdolphus,300,Brandon_Snoberger,4.842105263,12.94736842,0.958,Hand Off,0.021,1.5,0.5
Offensive,Strength,GustavusAdolphus,300,Brandon_Snoberger,4.842105263,12.94736842,0.958,Cut,0.25,1.208,0.7
Offensive,Strength,GustavusAdolphus,300,Brandon_Snoberger,4.842105263,12.94736842,0.958,Isolation,0.042,1,0.667
Offensive,Strength,Carthage,19,Brad_Perry,10.04,23.52,0.951,Transition,0.019,1.8,0.75
Offensive,Strength,Carthage,19,Brad_Perry,10.04,23.52,0.951,Cut,0.174,1.196,0.639
Offensive,Strength,Carthage,19,Brad_Perry,10.04,23.52,0.951,Offensive Rebounds (put backs),0.095,1.04,0.647
Offensive,Strength,Carthage,18,Brad_Kruse,16.12,36.76,1.056,Cut,0.061,1.174,0.632
Offensive,Strength,Carthage,18,Brad_Kruse,16.12,36.76,1.056,Spot Up,0.218,1.134,0.462
Offensive,Strength,Carthage,18,Brad_Kruse,16.12,36.76,1.056,P&R Roll Man,0.032,1.083,0.556
Offensive,Strength,Carthage,18,Brad_Kruse,16.12,36.76,1.056,Offensive Rebounds (put backs),0.098,1.216,0.625
Offensive,Strength,Carthage,18,Brad_Kruse,16.12,36.76,1.056,Transition,0.141,1.509,0.78
Offensive,Strength,CornellCollege,51,Brad_Hund,8.642857143,22.07142857,0.907,Off Screen,0.036,1.2,0.5
Offensive,Strength,CornellCollege,51,Brad_Hund,8.642857143,22.07142857,0.907,Offensive Rebounds (put backs),0.15,1.571,0.833
Offensive,Strength,CornellCollege,51,Brad_Hund,8.642857143,22.07142857,0.907,Cut,0.129,1.222,0.667
Offensive,Strength,CornellCollege,51,Brad_Hund,8.642857143,22.07142857,0.907,Transition,0.05,1,0.6
Offensive,Strength,OlivetCollege,271,Blake_Siersma,2.892857143,13.03571429,1,Transition,0.136,1.091,1
Offensive,Strength,OlivetCollege,271,Blake_Siersma,2.892857143,13.03571429,1,Post-Up,0.099,1.125,0.667
Offensive,Strength,OlivetCollege,271,Blake_Siersma,2.892857143,13.03571429,1,Cut,0.383,1.194,0.619
Offensive,Strength,Knox,121,Blake_Godbold,8.117647059,29.70588235,0.823,Post-Up,0.171,0.857,0.45
Offensive,Strength,Knox,121,Blake_Godbold,8.117647059,29.70588235,0.823,Offensive Rebounds (put backs),0.073,1,0.545
Offensive,Strength,Knox,121,Blake_Godbold,8.117647059,29.70588235,0.823,Cut,0.22,1.111,0.517
Offensive,Strength,Knox,121,Blake_Godbold,8.117647059,29.70588235,0.823,Transition,0.085,1.357,0.571
Offensive,Strength,Knox,121,Blake_Godbold,8.117647059,29.70588235,0.823,Off Screen,0.024,1.25,0.667
Offensive,Strength,Knox,121,Blake_Godbold,8.117647059,29.70588235,0.823,Spot Up,0.226,0.892,0.314
Offensive,Strength,NorthPark,232,Billy_Kirby,11.03846154,29.03846154,0.932,Transition,0.146,0.933,0.469
Offensive,Strength,NorthPark,232,Billy_Kirby,11.03846154,29.03846154,0.932,Off Screen,0.101,1.032,0.448
Offensive,Strength,NorthPark,232,Billy_Kirby,11.03846154,29.03846154,0.932,Cut,0.13,1.3,0.667
Offensive,Strength,NorthPark,232,Billy_Kirby,11.03846154,29.03846154,0.932,P&R Roll Man,0.013,1.5,0.667
Offensive,Strength,NorthPark,232,Billy_Kirby,11.03846154,29.03846154,0.932,Hand Off,0.016,1,0.5
Offensive,Strength,NorthPark,232,Billy_Kirby,11.03846154,29.03846154,0.932,Offensive Rebounds (put backs),0.016,1.6,0.75
Offensive,Strength,Wabash,181,Ben_Stachowski,5.5,16.625,0.898,Post-Up,0.02,2,
Offensive,Strength,Wabash,181,Ben_Stachowski,5.5,16.625,0.898,Offensive Rebounds (put backs),0.061,1.333,0.667
Offensive,Strength,Wabash,181,Ben_Stachowski,5.5,16.625,0.898,Cut,0.061,1.333,1
Offensive,Strength,Wabash,181,Ben_Stachowski,5.5,16.625,0.898,Transition,0.184,1,0.5
Offensive,Strength,Wabash,181,Ben_Stachowski,5.5,16.625,0.898,Off Screen,0.061,1.667,0.667
Offensive,Strength,Kalamazoo,215,Ben_Reiter,10.8,25.36,0.92,Off Screen,0.056,0.938,0.313
Offensive,Strength,Kalamazoo,215,Ben_Reiter,10.8,25.36,0.92,Cut,0.073,0.952,0.474
Offensive,Strength,Kalamazoo,215,Ben_Reiter,10.8,25.36,0.92,Hand Off,0.017,2.2,1
Offensive,Strength,Kalamazoo,215,Ben_Reiter,10.8,25.36,0.92,Spot Up,0.395,1.115,0.38
Offensive,Strength,MSOE,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Offensive Rebounds (put backs),0.027,2,1
Offensive,Strength,MSOE,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Transition,0.253,1.053,0.538
Offensive,Strength,MSOE,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Hand Off,0.013,2,1
Offensive,Strength,MSOE,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,Miscellaneous,0.093,1.571,1
Offensive,Strength,MSOE,151,Bailey_Mcdaniel,2.956521739,7.739130435,0.973,P&R Roll Man,0.013,2,1
Offensive,Strength,Albion,4,Austin_Thompson,0.4,2.6,0.667,Transition,0.333,2,
Offensive,Strength,GustavusAdolphus,299,Austin_Goetz,2.5,26.70833333,0.594,Spot Up,0.317,0.625,0.276
Offensive,Strength,GustavusAdolphus,299,Austin_Goetz,2.5,26.70833333,0.594,Offensive Rebounds (put backs),0.05,0.6,0.25
Offensive,Strength,GustavusAdolphus,299,Austin_Goetz,2.5,26.70833333,0.594,Transition,0.168,1.235,0.727
Offensive,Strength,GustavusAdolphus,299,Austin_Goetz,2.5,26.70833333,0.594,Post-Up,0.02,1,1
Offensive,Strength,CornellCollege,50,Austin_Dyer,0.571428571,5.428571429,0.333,Offensive Rebounds (put backs),0.167,2,1
Offensive,Strength,WheatonIL,198,Aston_Francis,27.38461538,34.61538462,0.989,Transition,0.125,1.273,0.58
Offensive,Strength,WheatonIL,198,Aston_Francis,27.38461538,34.61538462,0.989,P&R Roll Man,0.003,1,0.5
Offensive,Strength,WheatonIL,198,Aston_Francis,27.38461538,34.61538462,0.989,Off Screen,0.246,1.052,0.397
Offensive,Strength,WheatonIL,198,Aston_Francis,27.38461538,34.61538462,0.989,Hand Off,0.111,1.064,0.413
Offensive,Strength,WheatonIL,198,Aston_Francis,27.38461538,34.61538462,0.989,Offensive Rebounds (put backs),0.016,1,0.625
Offensive,Strength,Albion,3,Arshawn_Parker,4.777777778,10.66666667,0.905,Transition,0.211,1.15,0.444
Offensive,Strength,Albion,3,Arshawn_Parker,4.777777778,10.66666667,0.905,Spot Up,0.4,0.974,0.361
Offensive,Strength,Albion,3,Arshawn_Parker,4.777777778,10.66666667,0.905,Isolation,0.032,1.333,0.5
Offensive,Strength,DominicanIL,70,Arrin_Westbrook,2.1,4.6,0.75,Off Screen,0.071,1,0.5
Offensive,Strength,DominicanIL,70,Arrin_Westbrook,2.1,4.6,0.75,Offensive Rebounds (put backs),0.071,1,0.5
Offensive,Strength,DominicanIL,70,Arrin_Westbrook,2.1,4.6,0.75,Isolation,0.107,1.333,0.667
Offensive,Strength,DominicanIL,70,Arrin_Westbrook,2.1,4.6,0.75,Hand Off,0.071,2,1
Offensive,Strength,Albion,2,Aquavius_Burks,5.869565217,17.34782609,0.772,Transition,0.103,0.895,0.429
Offensive,Strength,Albion,2,Aquavius_Burks,5.869565217,17.34782609,0.772,P&R Ball Handler,0.011,1.5,0.5
Offensive,Strength,Albion,2,Aquavius_Burks,5.869565217,17.34782609,0.772,Spot Up,0.272,0.9,0.311
Offensive,Strength,Albion,2,Aquavius_Burks,5.869565217,17.34782609,0.772,Offensive Rebounds (put backs),0.049,1.222,0.625
Offensive,Strength,Albion,2,Aquavius_Burks,5.869565217,17.34782609,0.772,Cut,0.141,1.077,0.545
Offensive,Strength,Albion,2,Aquavius_Burks,5.869565217,17.34782609,0.772,Isolation,0.076,0.786,0.364
Offensive,Strength,NorthPark,231,Antonio_Gardner,2.6,7.9,0.839,Spot Up,0.5,1.065,0.393
Offensive,Strength,NorthPark,231,Antonio_Gardner,2.6,7.9,0.839,Cut,0.016,2,1
Offensive,Strength,NorthPark,231,Antonio_Gardner,2.6,7.9,0.839,Miscellaneous,0.081,1.2,0.667
Offensive,Strength,NorthPark,231,Antonio_Gardner,2.6,7.9,0.839,Hand Off,0.065,1,0.5
Offensive,Strength,DominicanIL,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Transition,0.184,0.885,0.533
Offensive,Strength,DominicanIL,69,Antonio_Amoah,5.454545455,14.09090909,0.872,P&R Ball Handler,0.028,1.25,0.5
Offensive,Strength,DominicanIL,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Post-Up,0.071,1,0.625
Offensive,Strength,DominicanIL,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Offensive Rebounds (put backs),0.057,1.5,0.667
Offensive,Strength,DominicanIL,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Off Screen,0.014,1.5,0.5
Offensive,Strength,DominicanIL,69,Antonio_Amoah,5.454545455,14.09090909,0.872,Cut,0.135,1.632,0.778
Offensive,Strength,IllinoisTech,313,Anthony_Mosley,14.93333333,35.2,0.842,P&R Ball Handler,0.457,0.876,0.444
Offensive,Strength,IllinoisTech,313,Anthony_Mosley,14.93333333,35.2,0.842,Transition,0.211,0.982,0.595
Offensive,Strength,IllinoisTech,313,Anthony_Mosley,14.93333333,35.2,0.842,Offensive Rebounds (put backs),0.015,1,0.667
Offensive,Strength,Fontbonne,101,Anthony_Loper,2.166666667,10.83333333,0.481,Transition,0.185,1.2,0.667
Offensive,Strength,Fontbonne,101,Anthony_Loper,2.166666667,10.83333333,0.481,Spot Up,0.111,0.667,0.5
Offensive,Strength,Fontbonne,101,Anthony_Loper,2.166666667,10.83333333,0.481,Offensive Rebounds (put backs),0.074,1,0.5
Offensive,Strength,Fontbonne,101,Anthony_Loper,2.166666667,10.83333333,0.481,Cut,0.148,0.5,0.333
Offensive,Strength,MSOE,150,Anthony_Bartman,0.5,2.5,1,Post-Up,0.5,2,1
Offensive,Strength,OlivetCollege,270,Angus_Bennett,2.321428571,10.96428571,0.905,Transition,0.041,1.333,0.667
Offensive,Strength,OlivetCollege,270,Angus_Bennett,2.321428571,10.96428571,0.905,Cut,0.324,1.042,0.545
Offensive,Strength,OlivetCollege,270,Angus_Bennett,2.321428571,10.96428571,0.905,Miscellaneous,0.068,1,1
Offensive,Strength,OlivetCollege,270,Angus_Bennett,2.321428571,10.96428571,0.905,Offensive Rebounds (put backs),0.27,0.95,0.533
Offensive,Strength,DominicanIL,68,Andrew_Wojcik,2.6875,6.9375,0.754,Off Screen,0.105,1,0.5
Offensive,Strength,DominicanIL,68,Andrew_Wojcik,2.6875,6.9375,0.754,Spot Up,0.281,1.188,0.462
Offensive,Strength,DominicanIL,68,Andrew_Wojcik,2.6875,6.9375,0.754,Hand Off,0.07,1.5,0.75
Offensive,Strength,Kalamazoo,214,Andrew_Sheckell,1.92,9.56,0.696,Spot Up,0.377,0.885,0.348
Offensive,Strength,Kalamazoo,214,Andrew_Sheckell,1.92,9.56,0.696,P&R Roll Man,0.043,2,1
Offensive,Strength,Kalamazoo,214,Andrew_Sheckell,1.92,9.56,0.696,Transition,0.072,1.6,0.6
Offensive,Strength,Kalamazoo,214,Andrew_Sheckell,1.92,9.56,0.696,Offensive Rebounds (put backs),0.087,0.833,0.25
Offensive,Strength,Roosevelt,168,Andre_Raiford_Jr.,1.692307692,8.076923077,0.588,Offensive Rebounds (put backs),0.147,1.2,0.5
Offensive,Strength,Roosevelt,168,Andre_Raiford_Jr.,1.692307692,8.076923077,0.588,Spot Up,0.088,1.333,0.667
Offensive,Strength,Roosevelt,168,Andre_Raiford_Jr.,1.692307692,8.076923077,0.588,Transition,0.118,1.5,1
Offensive,Strength,Roosevelt,168,Andre_Raiford_Jr.,1.692307692,8.076923077,0.588,P&R Roll Man,0.029,2,1
Offensive,Strength,EastWest,84,Amare_Thurman,3.416666667,8.333333333,0.654,P&R Ball Handler,0.115,0.778,0.429
Offensive,Strength,EastWest,84,Amare_Thurman,3.416666667,8.333333333,0.654,Isolation,0.115,1,0.444
Offensive,Strength,EastWest,84,Amare_Thurman,3.416666667,8.333333333,0.654,Post-Up,0.026,2,1
Offensive,Strength,EastWest,84,Amare_Thurman,3.416666667,8.333333333,0.654,Spot Up,0.244,0.737,0.25
Offensive,Strength,EastWest,84,Amare_Thurman,3.416666667,8.333333333,0.654,Offensive Rebounds (put backs),0.077,0.667,0.4
Offensive,Strength,Knox,120,Alik_Airapetyan,1.090909091,5.090909091,0.48,Spot Up,0.16,1.5,0.667
Offensive,Strength,Knox,120,Alik_Airapetyan,1.090909091,5.090909091,0.48,Transition,0.12,0.667,0.333
Offensive,Strength,UWPlatteville,251,Alex_Ranney,4.448275862,15.55172414,0.963,Offensive Rebounds (put backs),0.074,1.2,0.667
Offensive,Strength,UWPlatteville,251,Alex_Ranney,4.448275862,15.55172414,0.963,Cut,0.074,1,0.444
Offensive,Strength,UWPlatteville,251,Alex_Ranney,4.448275862,15.55172414,0.963,P&R Ball Handler,0.059,1.125,0.75
Offensive,Strength,UWPlatteville,251,Alex_Ranney,4.448275862,15.55172414,0.963,Hand Off,0.007,2,1
Offensive,Strength,UWPlatteville,251,Alex_Ranney,4.448275862,15.55172414,0.963,Transition,0.178,1.375,0.611
Offensive,Strength,UWPlatteville,251,Alex_Ranney,4.448275862,15.55172414,0.963,Spot Up,0.311,1.167,0.462
Offensive,Strength,Wabash,180,Alex_Eberhard,9.692307692,27.5,0.897,Transition,0.05,1.286,0.6
Offensive,Strength,Wabash,180,Alex_Eberhard,9.692307692,27.5,0.897,P&R Ball Handler,0.071,1,0.467
Offensive,Strength,Wabash,180,Alex_Eberhard,9.692307692,27.5,0.897,Isolation,0.057,1.062,0.444
Offensive,Strength,Wabash,180,Alex_Eberhard,9.692307692,27.5,0.897,Hand Off,0.036,1.4,0.8
Offensive,Strength,Wabash,180,Alex_Eberhard,9.692307692,27.5,0.897,Offensive Rebounds (put backs),0.05,1.143,0.6
Offensive,Strength,Wabash,180,Alex_Eberhard,9.692307692,27.5,0.897,Cut,0.068,1.263,0.647
Offensive,Strength,Wabash,180,Alex_Eberhard,9.692307692,27.5,0.897,Off Screen,0.036,0.9,0.4
Offensive,Strength,EastWest,83,Ahmad_Eshftari,1.2,2.4,0.333,Miscellaneous,0.083,1,
Offensive,Strength,EastWest,83,Ahmad_Eshftari,1.2,2.4,0.333,Post-Up,0.5,0.5,0.2
Offensive,Strength,EastWest,82,Adonis_Bell,3,12,0.5,P&R Roll Man,0.167,1,0.5
Offensive,Strength,EastWest,82,Adonis_Bell,3,12,0.5,Transition,0.25,0.667,0.5
Offensive,Strength,EastWest,82,Adonis_Bell,3,12,0.5,Spot Up,0.167,1,0.5
Offensive,Strength,Carthage,17,Adam_Radcliffe,0.4,2.2,0.5,P&R Ball Handler,0.5,1,0.5
Offensive,Strength,Albion,1,Adam_Davis,3,11.61111111,0.841,Transition,0.072,1,0.4
Offensive,Strength,Albion,1,Adam_Davis,3,11.61111111,0.841,Post-Up,0.101,1.143,1
Offensive,Strength,Albion,1,Adam_Davis,3,11.61111111,0.841,Offensive Rebounds (put backs),0.116,1.5,0.8
Offensive,Strength,Roosevelt,167,Adam_Alexander,9.242424242,26.27272727,0.914,Offensive Rebounds (put backs),0.083,0.963,0.45
Offensive,Strength,Roosevelt,167,Adam_Alexander,9.242424242,26.27272727,0.914,Cut,0.129,1.048,0.613
Offensive,Strength,Roosevelt,167,Adam_Alexander,9.242424242,26.27272727,0.914,P&R Ball Handler,0.003,3,1
Offensive,Strength,Roosevelt,167,Adam_Alexander,9.242424242,26.27272727,0.914,Transition,0.113,1.27,0.645
Offensive,Strength,OlivetCollege,269,Aaron_Washington,3.84,8.52,0.777,Spot Up,0.313,0.857,0.303
Offensive,Strength,OlivetCollege,269,Aaron_Washington,3.84,8.52,0.777,Offensive Rebounds (put backs),0.009,3,1
Offensive,Strength,OlivetCollege,269,Aaron_Washington,3.84,8.52,0.777,Transition,0.295,1.061,0.5
Offensive,Strength,NorthPark,230,Aaron_Reed,3.038461538,15.03846154,0.778,Off Screen,0.056,1,0.333
Offensive,Strength,NorthPark,230,Aaron_Reed,3.038461538,15.03846154,0.778,Transition,0.231,1.04,0.667
